GID,PID,OFF,DEF,TYPE,DSEQ,LEN,QTR,MIN,SEC,PTSO,PTSD,DWN,YTG,YFOG,DIST,ZONE,PTS,FGXP,FKICKER,GOOD,pDiff,SURF,COND2
2226,361223,MIA,BUF,0,0,13,2,12,54,7,3,4,14,15,103,1,NA,,DC-050,,0.116718539,Grass,Clean
2226,361316,BUF,MIA,0,0,8,4,8,9,16,20,4,7,62,56,4,NA,,RL-090,,0.048092303,Grass,Clean
2226,361303,MIA,BUF,1,4,5,4,13,22,17,16,4,3,73,45,4,3,FG,DC-050,Y,0.021813028,Grass,Clean
2226,361255,MIA,BUF,1,7,6,2,1,44,7,6,4,19,72,46,4,NA,FG,DC-050,N,-0.00664667,Grass,Clean
2226,361281,MIA,BUF,1,5,5,3,8,1,7,16,4,19,75,43,4,3,FG,DC-050,Y,-0.105392899,Grass,Clean
2226,361286,MIA,BUF,0,0,8,3,6,4,10,16,4,6,14,104,1,NA,,DC-050,,0.105815506,Grass,Clean
2227,361457,TB,DAL,1,10,5,3,0,39,6,13,4,12,77,41,4,3,FG,MB-460,Y,-0.006265652,Synthetic,Clean
2227,361440,DAL,TB,0,0,9,3,7,30,10,6,4,8,22,96,2,NA,,NF-030,,0.136038118,Synthetic,Clean
2227,361446,DAL,TB,1,6,5,3,5,18,10,6,4,8,73,45,4,3,FG,NF-030,Y,0.00453241,Synthetic,Clean
2227,361365,DAL,TB,0,0,8,1,8,15,0,3,4,3,58,60,3,NA,,NF-030,,0.088728109,Synthetic,Clean
2227,361429,DAL,TB,0,4,36,3,12,57,10,6,4,1,61,57,4,NA,,NF-030,,0.019528238,Synthetic,Clean
2227,361433,TB,DAL,0,0,9,3,11,10,6,10,4,14,59,59,3,NA,,MB-460,,0.025120744,Synthetic,Clean
2227,361349,TB,DAL,0,0,9,1,14,4,0,0,4,9,24,94,2,NA,,MB-460,,0.048223357,Synthetic,Clean
2227,361355,TB,DAL,1,6,5,1,11,2,0,0,4,1,82,36,5,3,FG,MB-460,Y,-0.004119971,Synthetic,Clean
2227,361410,TB,DAL,1,12,5,2,2,28,6,3,4,11,67,51,4,NA,FG,MB-460,N,0.05624857,Synthetic,Clean
2227,361360,TB,DAL,0,0,11,1,10,5,3,0,4,3,28,90,2,NA,,MB-460,,0.057706011,Synthetic,Clean
2227,361476,DAL,TB,0,0,8,4,10,6,13,9,4,3,49,69,3,NA,,NF-030,,0.145009805,Synthetic,Clean
2227,361395,DAL,TB,1,14,3,2,9,38,0,6,4,6,80,38,5,3,FG,NF-030,Y,-0.125514595,Synthetic,Clean
2227,361380,TB,DAL,1,9,5,1,1,14,3,0,4,14,82,36,5,3,FG,MB-460,Y,-0.013337216,Synthetic,Clean
2227,361503,TB,DAL,0,16,6,4,0,19,9,13,4,5,82,36,5,NA,,MB-460,,-0.148548064,Synthetic,Clean
2227,361487,TB,DAL,0,0,7,4,4,22,9,13,4,12,37,81,2,NA,,MB-460,,0.109585412,Synthetic,Clean
2227,361463,TB,DAL,0,0,9,4,13,12,9,13,4,13,34,84,2,NA,,MB-460,,0.100453638,Synthetic,Clean
2227,361491,TB,DAL,0,4,28,4,2,31,9,13,4,1,35,83,2,NA,,MB-460,,0.146297546,Synthetic,Clean
2227,361499,TB,DAL,0,12,13,4,0,47,9,13,4,4,71,47,4,NA,,MB-460,,-0.026945917,Synthetic,Clean
2227,361472,TB,DAL,0,0,16,4,11,50,9,13,4,9,15,103,1,NA,,MB-460,,0.148190406,Synthetic,Clean
2227,361483,DAL,TB,0,7,44,4,6,28,13,9,4,1,38,80,2,NA,,NF-030,,0.107176157,Synthetic,Clean
2227,361467,DAL,TB,0,0,11,4,12,44,13,9,4,10,43,75,3,NA,,NF-030,,0.189653156,Synthetic,Clean
2227,361370,TB,DAL,0,0,14,1,5,59,3,0,4,4,13,105,1,NA,,MB-460,,0.077362186,Synthetic,Clean
2228,361680,ATL,PHI,0,8,11,4,0,22,14,27,4,3,73,45,4,NA,,JE-020,,0.004768411,Grass,Clean
2228,361564,ATL,PHI,0,0,12,2,7,52,7,0,4,10,44,74,3,NA,,JE-020,,-0.018494745,Grass,Clean
2228,361592,PHI,ATL,1,6,3,2,0,4,7,7,1,10,82,36,5,3,FG,DA-030,Y,-0.039990422,Grass,Clean
2228,361538,PHI,ATL,0,0,9,1,1,15,0,0,4,3,59,59,3,NA,,DA-030,,0.039369845,Grass,Clean
2228,361668,ATL,PHI,0,0,6,4,2,28,14,20,4,1,26,92,2,NA,,JE-020,,0.05414926,Grass,Clean
2228,361551,ATL,PHI,0,0,11,2,11,4,0,0,4,8,21,97,2,NA,,JE-020,,0.09989628,Grass,Clean
2228,361513,PHI,ATL,0,0,9,1,11,25,0,0,4,4,56,62,3,NA,,DA-030,,0.01108676,Grass,Clean
2228,361611,PHI,ATL,0,0,14,3,7,47,17,7,4,9,52,66,3,NA,,DA-030,,0.030579488,Grass,Clean
2228,361568,PHI,ATL,0,0,10,2,6,28,0,7,4,5,7,111,1,NA,,DA-030,,0.16482848,Grass,Clean
2228,361547,PHI,ATL,0,0,9,2,12,39,0,0,4,9,45,73,3,NA,,DA-030,,0.039230326,Grass,Clean
2228,361618,ATL,PHI,0,0,9,3,4,4,7,17,4,6,20,98,1,NA,,JE-020,,0.007502099,Grass,Clean
2228,361659,ATL,PHI,0,12,1,4,4,34,7,20,4,5,85,33,5,NA,,JE-020,,-0.003134159,Grass,Clean
2228,361585,PHI,ATL,0,0,7,2,0,52,7,7,4,3,54,64,3,NA,,DA-030,,0.128678681,Grass,Clean
2228,361645,PHI,ATL,1,10,2,4,7,59,17,7,4,1,99,19,5,3,FG,DA-030,Y,0.003302834,Grass,Clean
2228,361630,ATL,PHI,0,0,9,3,0,19,7,17,4,13,62,56,4,NA,,JE-020,,-0.001000162,Grass,Clean
2228,361530,ATL,PHI,0,0,12,1,4,49,0,0,4,7,35,83,2,NA,,JE-020,,0.08716482,Grass,Clean
2228,361634,PHI,ATL,0,0,10,4,13,51,17,7,4,18,9,109,1,NA,,DA-030,,0.04288323,Grass,Clean
2228,361520,ATL,PHI,0,0,11,1,9,2,0,0,4,6,32,86,2,NA,,JE-020,,0.058422304,Grass,Clean
2229,361797,STL,NE,1,8,3,4,12,28,13,13,4,7,93,25,5,3,FG,JB-710,Y,0.018669466,Synthetic,Clean
2229,361781,NE,STL,0,0,9,3,4,37,13,13,4,6,46,72,3,NA,,SG-080,,0.177116829,Synthetic,Clean
2229,361772,STL,NE,1,6,5,3,8,8,10,13,4,3,74,44,4,3,FG,JB-710,Y,0.0411772,Synthetic,Clean
2229,361733,NE,STL,0,0,8,2,7,12,7,10,4,27,60,58,4,NA,,SG-080,,0.067041253,Synthetic,Clean
2229,361789,NE,STL,0,7,6,3,1,26,13,13,4,1,64,54,4,NA,,SG-080,,-0.005023753,Synthetic,Clean
2229,361802,STL,NE,0,0,10,4,11,40,16,13,4,17,43,75,3,NA,,JB-710,,0.105208289,Synthetic,Clean
2229,361844,STL,NE,0,0,10,4,0,19,16,23,4,9,64,54,4,NA,,JB-710,,-0.009499612,Synthetic,Clean
2229,361686,STL,NE,0,4,40,1,13,18,0,0,4,1,41,77,3,NA,,JB-710,,0.032356791,Synthetic,Clean
2229,361722,STL,NE,0,0,8,2,11,36,10,7,4,5,44,74,3,NA,,JB-710,,0.019566705,Synthetic,Clean
2229,361760,NE,STL,0,0,7,3,13,37,13,10,4,4,47,71,3,NA,,SG-080,,0.134912373,Synthetic,Clean
2229,361806,NE,STL,0,0,7,4,10,42,13,16,4,7,23,95,2,NA,,SG-080,,0.229443618,Synthetic,Clean
2229,361694,STL,NE,1,12,4,1,8,53,0,0,4,2,98,20,5,3,FG,JB-710,Y,-0.062175723,Synthetic,Clean
2229,361745,NE,STL,1,12,4,2,1,53,7,10,4,8,88,30,5,3,FG,SG-080,Y,-0.041431815,Synthetic,Clean
2229,361812,NE,STL,1,6,7,4,8,29,13,16,4,8,76,42,4,3,FG,SG-080,Y,-0.047349698,Synthetic,Clean
2229,361755,NE,STL,1,4,3,2,0,1,10,10,1,3,91,27,5,3,FG,SG-080,Y,-0.076054125,Synthetic,Clean
2229,361751,NE,STL,0,0,10,2,0,29,10,10,4,20,3,115,1,NA,,SG-080,,0.171896898,Synthetic,Clean
2229,361818,NE,STL,0,0,15,4,7,12,16,16,4,15,15,103,1,NA,,SG-080,,0.253467963,Synthetic,Clean
2230,361982,CAR,ARI,1,5,4,4,9,13,24,23,4,1,68,50,4,3,FG,JK-020,Y,0.09977173,Grass,Clean
2230,361919,ARI,CAR,0,11,8,2,1,14,10,3,4,15,79,39,4,NA,,NR-010,,-0.002957255,Grass,Clean
2230,361878,CAR,ARI,0,0,8,1,0,23,0,3,4,3,36,82,2,NA,,JK-020,,0.090654849,Grass,Clean
2230,361992,CAR,ARI,0,0,8,4,6,5,27,23,4,13,45,73,3,NA,,JK-020,,0.222613007,Grass,Clean
2230,361906,CAR,ARI,1,14,3,2,5,45,0,10,4,5,95,23,5,3,FG,JK-020,Y,0.066647165,Grass,Clean
2230,361863,ARI,CAR,1,13,3,1,6,59,0,0,4,3,97,21,5,3,FG,NR-010,Y,-0.04892975,Grass,Clean
2230,361886,CAR,ARI,0,0,9,2,12,12,0,3,4,1,44,74,3,NA,,JK-020,,0.101067637,Grass,Clean
2230,361882,ARI,CAR,0,0,12,2,13,53,3,0,4,3,15,103,1,NA,,NR-010,,0.154448887,Grass,Clean
2230,361872,ARI,CAR,0,0,6,1,3,1,3,0,4,3,58,60,3,NA,,NR-010,,0.061137268,Grass,Clean
2230,361850,ARI,CAR,0,0,9,1,13,29,0,0,4,8,28,90,2,NA,,NR-010,,0.046054778,Grass,Clean
2231,362138,DET,WAS,0,10,7,4,6,46,10,22,4,4,83,35,5,7,,JH-090,,0.008185976,Synthetic,Clean
2231,362069,WAS,DET,0,0,9,2,2,31,3,10,4,14,37,81,2,NA,,SS-310,,0.045371306,Synthetic,Clean
2231,362049,DET,WAS,1,8,4,2,10,32,7,3,4,7,76,42,4,3,FG,JH-090,Y,0.058823353,Synthetic,Clean
2231,362065,WAS,DET,1,14,5,2,3,29,3,10,4,16,67,51,4,NA,FG,SS-310,N,0.015070298,Synthetic,Clean
2231,362080,WAS,DET,1,8,3,2,0,4,3,10,1,10,71,47,4,3,FG,SS-310,Y,0.069375433,Synthetic,Clean
2231,362016,WAS,DET,1,11,4,1,8,16,0,0,4,7,93,25,5,3,FG,SS-310,Y,-0.043577365,Synthetic,Clean
2231,362133,DET,WAS,0,6,46,4,8,57,10,22,4,1,56,62,3,NA,,JH-090,,0.020937069,Synthetic,Clean
2231,362041,DET,WAS,0,0,7,2,13,24,7,3,4,2,19,99,1,NA,,JH-090,,0.059838252,Synthetic,Clean
2231,362098,WAS,DET,0,0,10,3,8,55,9,10,4,4,38,80,2,NA,,SS-310,,0.143648887,Synthetic,Clean
2231,362158,DET,WAS,0,7,9,4,0,48,17,25,4,3,45,73,3,NA,,JH-090,,0.02481106,Synthetic,Clean
2231,362092,WAS,DET,1,6,5,3,11,7,6,10,4,5,73,45,4,3,FG,SS-310,Y,0.028153405,Synthetic,Clean
2231,362023,WAS,DET,0,0,11,1,5,10,3,0,4,13,43,75,3,NA,,SS-310,,0.077884548,Synthetic,Clean
2231,362125,WAS,DET,0,0,20,4,11,49,16,10,4,3,31,87,2,6,,SS-310,,0.065084087,Synthetic,Clean
2231,362150,WAS,DET,1,10,4,4,2,0,22,17,4,21,76,42,4,3,FG,SS-310,Y,0.041276279,Synthetic,Clean
2231,362086,WAS,DET,0,0,11,3,13,55,6,10,4,5,31,87,2,NA,,SS-310,,0.026669453,Synthetic,Clean
2231,362116,DET,WAS,0,0,8,3,0,55,10,16,4,7,57,61,3,NA,,JH-090,,0.057374526,Synthetic,Clean
2231,362111,WAS,DET,0,0,10,3,3,8,16,10,4,5,31,87,2,NA,,SS-310,,0.09878172,Synthetic,Clean
2232,362275,JAC,CLE,0,0,10,4,11,15,14,17,4,13,38,80,2,NA,,JS-110,,0.130908119,Grass,Clean
2232,362270,JAC,CLE,1,13,8,4,12,57,14,17,4,3,80,38,5,NA,FG,JS-110,N,0.129434562,Grass,Clean
2232,362177,CLE,JAC,0,0,8,1,7,0,0,0,4,16,41,77,3,NA,,PD-020,,0.100854247,Grass,Clean
2232,362245,JAC,CLE,0,8,39,3,11,6,7,17,4,1,90,28,5,NA,,JS-110,,-0.031789439,Grass,Clean
2232,362257,JAC,CLE,0,0,9,3,5,46,14,17,4,5,60,58,4,NA,,JS-110,,-0.024031809,Grass,Clean
2232,362220,JAC,CLE,0,8,9,2,4,5,7,14,4,1,63,55,4,NA,,JS-110,,0.033188574,Grass,Clean
2232,362282,JAC,CLE,1,7,5,4,8,53,14,17,4,6,65,53,4,3,FG,JS-110,Y,0.096470686,Grass,Clean
2232,362164,JAC,CLE,0,0,13,1,13,6,0,0,4,1,35,83,2,NA,,JS-110,,0.010953936,Grass,Clean
2232,362308,JAC,CLE,0,0,9,4,2,0,17,23,4,4,39,79,2,NA,,JS-110,,0.066124924,Grass,Clean
2232,362235,JAC,CLE,0,0,9,2,0,23,7,17,4,10,51,67,3,NA,,JS-110,,0.012747827,Grass,Clean
2232,362313,JAC,CLE,0,5,9,4,0,36,17,23,4,3,49,69,3,NA,,JS-110,,-0.074515756,Grass,Clean
2232,362294,CLE,JAC,1,10,4,4,4,39,17,17,4,2,98,20,5,3,FG,PD-020,Y,-0.032449872,Grass,Clean
2232,362230,CLE,JAC,0,0,2,2,1,11,17,7,4,14,28,90,2,NA,,PD-020,,0.126616999,Grass,Clean
2232,362208,CLE,JAC,0,4,50,2,8,22,7,7,4,1,47,71,3,NA,,PD-020,,0.105079008,Grass,Clean
2232,362299,CLE,JAC,1,4,5,4,4,11,20,17,4,10,75,43,4,3,FG,PD-020,Y,0.013414869,Grass,Clean
2232,362304,CLE,JAC,0,0,10,4,3,7,23,17,4,4,29,89,2,NA,,PD-020,,0.118001066,Grass,Clean
2232,362225,CLE,JAC,1,5,4,2,2,13,14,7,4,4,86,32,5,3,FG,PD-020,Y,0.015267442,Grass,Clean
2233,362360,NYG,PIT,0,0,13,2,11,40,3,7,4,6,5,113,1,NA,,JC-090,,0.11352015,Grass,Clean
2233,362446,NYG,PIT,1,18,3,4,8,21,9,14,4,6,94,24,5,3,FG,JC-090,Y,-0.131915454,Grass,Clean
2233,362339,NYG,PIT,1,11,4,1,4,43,0,7,4,8,92,26,5,3,FG,JC-090,Y,-0.059721436,Grass,Clean
2233,362395,NYG,PIT,0,0,6,3,12,18,9,7,4,18,23,95,2,NA,,JC-090,,0.137732866,Grass,Clean
2233,362387,NYG,PIT,0,0,13,2,0,20,9,7,4,11,55,63,3,NA,,JC-090,,0.063670585,Grass,Clean
2233,362356,NYG,PIT,0,11,6,2,13,12,3,7,4,1,99,19,5,NA,,JC-090,,-0.056070302,Grass,Clean
2233,362464,PIT,NYG,0,4,4,4,2,12,14,21,4,4,37,81,2,NA,,JR-110,,0.082959118,Grass,Clean
2233,362442,NYG,PIT,0,14,30,4,9,55,9,14,4,6,66,52,4,NA,,JC-090,,-0.090342837,Grass,Clean
2233,362400,PIT,NYG,0,0,8,3,10,18,7,9,4,5,21,97,2,NA,,JR-110,,0.055585206,Grass,Clean
2233,362364,NYG,PIT,1,4,3,2,10,33,3,7,4,8,83,35,5,3,FG,JC-090,Y,0.001414237,Grass,Clean
2233,362378,NYG,PIT,1,7,3,2,3,34,6,7,4,2,93,25,5,3,FG,JC-090,Y,-0.110218308,Grass,Clean
2233,362420,NYG,PIT,0,0,10,3,2,52,9,14,4,17,40,78,2,NA,,JC-090,,0.163379705,Grass,Clean
2233,362322,PIT,NYG,0,0,13,1,12,55,0,0,4,1,29,89,2,NA,,JR-110,,-0.031200023,Grass,Clean
2233,362425,PIT,NYG,0,0,9,3,1,52,14,9,4,9,6,112,1,NA,,JR-110,,0.033188541,Grass,Clean
2233,362407,PIT,NYG,0,0,8,3,9,0,14,9,4,8,28,90,2,NA,,JR-110,,0.021491831,Grass,Clean
2233,362472,PIT,NYG,0,4,7,4,1,31,14,21,4,15,5,113,1,NA,,JR-110,,0.047263454,Grass,Clean
2233,362432,PIT,NYG,0,6,10,4,14,10,14,9,4,5,66,52,4,NA,,JR-110,,0.129350797,Grass,Clean
2233,362468,PIT,NYG,0,0,6,4,1,54,14,21,4,7,66,52,4,NA,,JR-110,,-0.003164174,Grass,Clean
2234,362489,SEA,SF,1,9,3,1,10,10,0,0,4,11,75,43,4,3,FG,OM-010,Y,0.043054226,Grass,Clean
2234,362479,SEA,SF,0,0,18,1,13,15,0,0,4,15,15,103,1,NA,,OM-010,,0.129921513,Grass,Clean
2234,362513,SEA,SF,0,7,32,1,1,0,6,0,4,6,65,53,4,NA,,OM-010,,0.071156547,Grass,Clean
2234,362534,SF,SEA,1,10,26,2,7,31,0,13,4,14,76,42,4,3,FG,JN-060,Y,0.035265871,Grass,Clean
2234,362501,SEA,SF,1,4,3,1,6,20,3,0,4,7,76,42,4,3,FG,OM-010,Y,-0.042573016,Grass,Clean
2234,362506,SEA,SF,0,0,10,1,4,49,6,0,4,4,25,93,2,NA,,OM-010,,0.013304114,Grass,Clean
2234,362560,SF,SEA,0,10,13,2,0,44,3,13,4,4,71,47,4,-7,,JN-060,,0.090755922,Grass,Clean
2234,362626,SF,SEA,0,0,14,4,4,17,13,34,4,8,30,88,2,NA,,JN-060,,-0.004406829,Grass,Clean
2234,362631,SF,SEA,0,5,7,4,2,50,13,34,4,10,50,68,3,NA,,JN-060,,0.004320459,Grass,Clean
2234,362622,SEA,SF,0,0,14,4,4,48,34,13,4,7,34,84,2,NA,,OM-010,,0.01064906,Grass,Clean
2234,362548,SF,SEA,0,0,12,2,3,20,3,13,4,10,16,102,1,NA,,JN-060,,0.009191804,Grass,Clean
2234,362635,SF,SEA,0,0,10,4,0,36,13,34,4,15,45,73,3,NA,,JN-060,,0.004231589,Grass,Clean
2234,362585,SF,SEA,1,14,5,3,4,17,3,20,4,7,78,40,4,3,FG,JN-060,Y,0.026922785,Grass,Clean
2234,362571,SF,SEA,0,0,13,3,11,47,3,20,4,13,33,85,2,NA,,JN-060,,0.023905843,Grass,Clean
2234,362539,SF,SEA,0,0,15,2,5,39,3,13,4,11,19,99,1,NA,,JN-060,,0.023955017,Grass,Clean
2234,362544,SEA,SF,0,0,11,2,3,46,13,3,4,14,41,77,3,NA,,OM-010,,0.137132255,Grass,Clean
2235,362732,HOU,CIN,0,0,7,3,7,58,21,6,4,12,8,110,1,NA,,KB-230,,0.018210906,Grass,Clean
2235,362642,HOU,CIN,0,0,18,1,13,0,0,0,4,1,24,94,2,7,,KB-230,,0.003660288,Grass,Clean
2235,362669,CIN,HOU,0,0,10,1,1,56,3,7,4,12,56,62,3,NA,,SG-110,,0.003157897,Grass,Clean
2235,362659,CIN,HOU,1,13,5,1,6,29,0,7,4,7,74,44,4,3,FG,SG-110,Y,0.044702233,Grass,Clean
2235,362680,HOU,CIN,0,0,8,2,12,53,7,3,4,9,58,60,3,NA,,KB-230,,0.049814355,Grass,Clean
2235,362772,CIN,HOU,0,0,9,4,5,39,6,35,4,19,52,66,3,NA,,SG-110,,0.004890215,Grass,Clean
2235,362707,CIN,HOU,1,10,4,2,0,54,3,14,4,2,86,32,5,3,FG,SG-110,Y,0.008120399,Grass,Clean
2236,362843,IND,TEN,0,0,14,2,5,54,7,6,4,4,20,98,1,NA,,AV-040,,0.047992199,Grass,Clean
2236,362854,TEN,IND,0,0,11,2,1,32,6,7,4,9,55,63,3,NA,,RB-220,,0.09473563,Grass,Clean
2236,362901,TEN,IND,1,6,5,4,14,50,14,14,4,6,70,48,4,3,FG,RB-220,Y,0.043860375,Grass,Clean
2236,362839,TEN,IND,0,0,10,2,8,9,6,7,4,5,56,62,3,NA,,RB-220,,0.059940176,Grass,Clean
2236,362910,IND,TEN,0,8,4,4,11,32,14,17,4,2,66,52,4,NA,,AV-040,,0.047896151,Grass,Clean
2236,362823,TEN,IND,1,9,5,2,14,19,3,7,4,6,74,44,4,3,FG,RB-220,Y,-0.000132319,Grass,Clean
2236,362833,TEN,IND,1,6,4,2,11,23,6,7,4,3,75,43,4,NA,FG,RB-220,N,-0.058502515,Grass,Clean
2236,362895,IND,TEN,0,4,5,3,0,59,14,14,4,1,49,69,3,NA,,AV-040,,0.140262235,Grass,Clean
2236,362796,TEN,IND,1,11,4,1,9,47,0,0,4,5,84,34,5,3,FG,RB-220,Y,0.001636954,Grass,Clean
2236,362803,TEN,IND,0,0,7,1,6,59,3,0,4,4,50,68,3,NA,,RB-220,,0.104847467,Grass,Clean
2236,362807,IND,TEN,0,0,9,1,4,57,0,3,4,10,9,109,1,NA,,AV-040,,0.045924641,Grass,Clean
2238,363184,JAC,CIN,0,0,13,3,13,39,3,14,4,12,48,70,3,NA,,JS-110,,0.000837423,Synthetic,Clean
